datetime,time,open,high,low,close,volume
2026-06-02 14:30:00,1780410600,0.1,493.35123745,0.1,490.07389603,
2026-06-02 14:31:00,1780410660,490.07389603,498.51008303,482.98379312,486.74256316,
2026-06-02 14:32:00,1780410720,486.74256316,499.29570845,470.79610532,470.79610532,
2026-06-02 14:33:00,1780410780,470.79610532,475.50165843,459.04079847,462.38149129,
2026-06-02 14:34:00,1780410840,462.38149129,475.57980677,459.60691652,475.46475845,
2026-06-02 14:35:00,1780410900,475.46475845,479.17334824,453.82176809,453.82176809,
2026-06-02 14:36:00,1780410960,453.82176809,461.10433462,445.30576908,447.69994753,
2026-06-02 14:37:00,1780411020,447.69994753,449.30540003,440.28434916,448.63669987,
2026-06-02 14:38:00,1780411080,448.63669987,449.82444585,442.39831777,448.17397125,
2026-06-02 14:39:00,1780411140,448.17397125,473.33354109,447.81261141,470.63646971,
2026-06-02 14:40:00,1780411200,470.63646971,485.37158387,468.71946577,481.111144,
2026-06-02 14:41:00,1780411260,481.111144,496.25554563,481.111144,486.62764148,
2026-06-02 14:42:00,1780411320,486.62764148,497.02554268,486.18880373,495.47888246,
2026-06-02 14:43:00,1780411380,495.47888246,498.02241587,484.96446075,491.71760776,
2026-06-02 14:44:00,1780411440,491.71760776,491.96309415,477.82073948,477.86870851,
2026-06-02 14:45:00,1780411500,477.86870851,479.91652693,453.65379279,460.99246724,
2026-06-02 14:46:00,1780411560,460.99246724,463.44494933,448.79565318,450.7375972,
2026-06-02 14:47:00,1780411620,450.7375972,458.09571778,446.75486538,457.31044761,
2026-06-02 14:48:00,1780411680,457.31044761,465.67786681,448.31839157,450.17192136,
2026-06-02 14:49:00,1780411740,450.17192136,452.80896437,447.57994803,449.3741589,
2026-06-02 14:50:00,1780411800,449.3741589,454.76472723,444.16016999,452.49312878,
2026-06-02 14:51:00,1780411860,452.49312878,455.01971962,442.56515846,443.49300318,
2026-06-02 14:52:00,1780411920,443.49300318,450.94821174,443.22251822,447.98107075,
2026-06-02 14:53:00,1780411980,447.98107075,460.68759089,445.15841459,459.40901424,
2026-06-02 14:54:00,1780412040,459.40901424,471.85527299,456.3700506,468.76321575,
2026-06-02 14:55:00,1780412100,468.76321575,469.04534375,457.196422,463.74699075,
2026-06-02 14:56:00,1780412160,463.74699075,465.63193831,457.45885199,461.39935987,
2026-06-02 14:57:00,1780412220,461.39935987,464.45643592,459.28694526,459.9479207,
2026-06-02 14:58:00,1780412280,459.9479207,475.45744748,459.94715696,469.68694069,
2026-06-02 14:59:00,1780412340,469.68694069,479.38599648,467.29858299,468.53935533,
2026-06-02 15:00:00,1780412400,468.53935533,473.03624091,464.93679378,471.50398205,
2026-06-02 15:01:00,1780412460,471.50398205,484.68335729,469.71914593,484.3570947,
2026-06-02 15:02:00,1780412520,484.3570947,491.29875525,474.55213695,491.28227865,
2026-06-02 15:03:00,1780412580,491.28227865,500.48535399,490.38152984,496.4874091,
2026-06-02 15:04:00,1780412640,496.4874091,497.68434596,475.38402587,485.58530979,
2026-06-02 15:05:00,1780412700,485.58530979,485.58530979,476.63343038,478.99690262,
2026-06-02 15:06:00,1780412760,478.99690262,486.97495598,477.03000462,483.7127194,
2026-06-02 15:07:00,1780412820,483.7127194,487.02512303,467.8032311,472.79452006,
2026-06-02 15:08:00,1780412880,472.79452006,477.9021452,463.00516917,472.37952451,
2026-06-02 15:09:00,1780412940,472.37952451,478.81082723,469.12534717,476.67947032,
2026-06-02 15:10:00,1780413000,476.67947032,497.05884714,475.31314077,494.68508317,
2026-06-02 15:11:00,1780413060,494.68508317,494.68508317,477.04318374,479.5543239,
