datetime,time,open,high,low,close,volume
2026-06-09 14:40:00,1781016000,1496.92245382,1538.63945493,1461.70078671,1530.32283763,
2026-06-09 14:41:00,1781016060,1530.32283763,1556.35361443,1500.97917817,1539.82027156,
2026-06-09 14:42:00,1781016120,1539.82027156,1539.82027156,1479.30813649,1479.30813649,
2026-06-09 14:43:00,1781016180,1479.30813649,1492.66931057,1438.41049762,1444.42115813,
2026-06-09 14:44:00,1781016240,1444.42115813,1479.70869929,1427.78664332,1453.0726689,
2026-06-09 14:45:00,1781016300,1453.0726689,1459.88555524,1432.72667693,1438.41358395,
2026-06-09 14:46:00,1781016360,1438.41358395,1447.17794956,1397.58361463,1423.33307662,
2026-06-09 14:47:00,1781016420,1423.33307662,1427.75912237,1337.44476492,1344.66056104,
2026-06-09 14:48:00,1781016480,1344.66056104,1409.86297227,1343.0331491,1365.84301495,
2026-06-09 14:49:00,1781016540,1365.84301495,1397.60130499,1359.19205099,1381.0424201,
2026-06-09 14:50:00,1781016600,1381.0424201,1391.33339168,1354.8761743,1384.39997339,
2026-06-09 14:51:00,1781016660,1384.39997339,1428.90869324,1384.39997339,1426.19042937,
2026-06-09 14:52:00,1781016720,1426.19042937,1469.94677911,1419.09211458,1430.47031802,
2026-06-09 14:53:00,1781016780,1430.47031802,1443.31365041,1401.43506107,1416.04243413,
2026-06-09 14:54:00,1781016840,1416.04243413,1473.35171833,1416.04243413,1446.85854508,
2026-06-09 14:55:00,1781016900,1446.85854508,1463.27227435,1439.11647392,1454.03287524,
2026-06-09 14:56:00,1781016960,1454.03287524,1505.67652667,1440.95717437,1442.19992972,
2026-06-09 14:57:00,1781017020,1442.19992972,1509.38760981,1441.73554123,1497.81306494,
2026-06-09 14:58:00,1781017080,1497.81306494,1527.94268237,1485.76191039,1519.95986086,
2026-06-09 14:59:00,1781017140,1519.95986086,1569.93008036,1518.93671747,1569.19653134,
2026-06-09 15:00:00,1781017200,1569.19653134,1576.78341724,1501.07341502,1516.43642779,
2026-06-09 15:01:00,1781017260,1516.43642779,1516.43642779,1473.78005818,1478.4691768,
2026-06-09 15:02:00,1781017320,1478.4691768,1481.3048347,1437.81663943,1470.11656177,
2026-06-09 15:03:00,1781017380,1470.11656177,1543.6332078,1466.64120635,1505.77525334,
2026-06-09 15:04:00,1781017440,1505.77525334,1520.66492483,1480.63754632,1497.49601613,
2026-06-09 15:05:00,1781017500,1497.49601613,1514.14918262,1467.19023774,1483.13704579,
2026-06-09 15:06:00,1781017560,1483.13704579,1548.02503646,1483.13477331,1529.19404037,
