datetime,time,open,high,low,close,volume
2026-06-02 13:55:00,1780408500,0.1,430.8184374,0.1,429.29580389,
2026-06-02 13:56:00,1780408560,429.29580389,432.36272936,421.49967084,421.49967084,
2026-06-02 13:57:00,1780408620,421.49967084,430.16296146,421.36084316,429.0786614,
2026-06-02 13:58:00,1780408680,429.0786614,433.5258777,429.0786614,430.8596988,
2026-06-02 13:59:00,1780408740,430.8596988,433.29191012,420.10290093,424.55748433,
2026-06-02 14:00:00,1780408800,424.55748433,437.57698223,419.52180098,434.42047193,
2026-06-02 14:01:00,1780408860,434.42047193,445.24286671,434.42047193,442.51146861,
2026-06-02 14:02:00,1780408920,442.51146861,444.68078657,429.32338188,439.79165271,
2026-06-02 14:03:00,1780408980,439.79165271,452.02686887,439.61016683,445.53700085,
2026-06-02 14:04:00,1780409040,445.53700085,454.24899876,445.53700085,451.2280017,
2026-06-02 14:05:00,1780409100,451.2280017,454.24311296,443.49398184,444.05425677,
2026-06-02 14:06:00,1780409160,444.05425677,446.17348736,433.73770009,439.34721157,
2026-06-02 14:07:00,1780409220,439.34721157,455.07507941,438.59878797,454.91156966,
2026-06-02 14:08:00,1780409280,454.91156966,474.26299055,454.91156966,474.26299055,
2026-06-02 14:09:00,1780409340,474.26299055,491.77444274,473.60297359,491.53112846,
2026-06-02 14:10:00,1780409400,491.53112846,518.91370532,485.6247869,505.73291729,
2026-06-02 14:11:00,1780409460,505.73291729,512.78111583,475.14964211,489.21288939,
2026-06-02 14:12:00,1780409520,489.21288939,492.44128588,454.03256417,454.03256417,
2026-06-02 14:13:00,1780409580,454.03256417,469.09694439,453.14352432,468.87193568,
2026-06-02 14:14:00,1780409640,468.87193568,481.10284271,467.98718635,480.73106734,
2026-06-02 14:15:00,1780409700,480.73106734,492.99564505,480.54375196,492.13805122,
2026-06-02 14:16:00,1780409760,492.13805122,504.16722473,487.79923356,492.70885239,
2026-06-02 14:17:00,1780409820,492.70885239,506.38269465,492.58060505,500.06653999,
2026-06-02 14:18:00,1780409880,500.06653999,531.30372195,500.06576612,527.46833077,
2026-06-02 14:19:00,1780409940,527.46833077,534.14614283,514.55727366,527.53980252,
2026-06-02 14:20:00,1780410000,527.53980252,538.59048904,517.61658651,535.23978405,
2026-06-02 14:21:00,1780410060,535.23978405,548.65712257,533.93420308,547.31305329,
2026-06-02 14:22:00,1780410120,547.31305329,572.76082424,544.88746697,571.92964037,
2026-06-02 14:23:00,1780410180,571.92964037,608.01361576,557.33738849,595.21327362,
2026-06-02 14:24:00,1780410240,595.21327362,602.88383721,583.44453896,597.14995454,
2026-06-02 14:25:00,1780410300,597.14995454,604.49117122,576.57840798,604.28910197,
2026-06-02 14:26:00,1780410360,604.28910197,633.70932769,604.28910197,626.95740532,
2026-06-02 14:27:00,1780410420,626.95740532,695.01323337,626.95740532,667.19090181,
2026-06-02 14:28:00,1780410480,667.19090181,669.88383746,626.16803818,627.1935129,
2026-06-02 14:29:00,1780410540,627.1935129,651.15514507,622.4572243,644.90259434,
2026-06-02 14:30:00,1780410600,644.90259434,651.10330655,607.80694142,635.60810823,
2026-06-02 14:31:00,1780410660,635.60810823,646.14196347,625.80374277,630.83080191,
2026-06-02 14:32:00,1780410720,630.83080191,646.83929093,610.40223588,610.40223588,
2026-06-02 14:33:00,1780410780,610.40223588,618.01847591,595.99744668,599.45262966,
2026-06-02 14:34:00,1780410840,599.45262966,617.24540203,595.31846663,617.24540203,
2026-06-02 14:35:00,1780410900,617.24540203,621.18852695,591.64070455,591.64070455,
2026-06-02 14:36:00,1780410960,591.64070455,601.18780055,579.9074472,581.44239522,
2026-06-02 14:37:00,1780411020,581.44239522,584.1882197,571.85060618,583.42678285,
2026-06-02 14:38:00,1780411080,583.42678285,584.80971885,574.99986921,582.10484131,
