datetime,time,open,high,low,close,volume
2026-06-11 12:00:00,1781179200,1586.20479054,1648.8183023,1586.20479054,1640.53706511,
2026-06-11 12:01:00,1781179260,1640.53706511,1640.53706511,1613.38227237,1630.39327284,
2026-06-11 12:02:00,1781179320,1630.39327284,1640.94726271,1621.96707639,1627.21166892,
2026-06-11 12:03:00,1781179380,1627.21166892,1666.05884107,1625.45921086,1659.15333327,
2026-06-11 12:04:00,1781179440,1659.15333327,1670.53555962,1608.33441231,1611.25979436,
2026-06-11 12:05:00,1781179500,1611.25979436,1614.62707639,1586.24038583,1606.04712298,
2026-06-11 12:06:00,1781179560,1606.04712298,1626.52077265,1575.3631002,1621.26988675,
2026-06-11 12:07:00,1781179620,1621.26988675,1672.00872934,1621.26988675,1648.00377155,
2026-06-11 12:08:00,1781179680,1648.00377155,1658.91053424,1628.95104126,1636.19984701,
2026-06-11 12:09:00,1781179740,1636.19984701,1668.53038117,1626.94099951,1658.18978232,
2026-06-11 12:10:00,1781179800,1658.18978232,1662.75409763,1568.35814164,1570.7726515,
2026-06-11 12:11:00,1781179860,1570.7726515,1593.447578,1528.5399702,1528.5399702,
2026-06-11 12:12:00,1781179920,1528.5399702,1542.61590186,1505.66604075,1507.52153237,
2026-06-11 12:13:00,1781179980,1507.52153237,1576.80011847,1504.77514665,1576.80011847,
2026-06-11 12:14:00,1781180040,1576.80011847,1601.35849806,1534.10012336,1540.7852264,
2026-06-11 12:15:00,1781180100,1540.7852264,1572.63932473,1524.23948346,1556.99387836,
2026-06-11 12:16:00,1781180160,1556.99387836,1565.33359688,1540.83299117,1547.86313327,
2026-06-11 12:17:00,1781180220,1547.86313327,1573.04857413,1531.4530946,1572.61477434,
2026-06-11 12:18:00,1781180280,1572.61477434,1576.29700662,1509.19954993,1526.1225677,
2026-06-11 12:19:00,1781180340,1526.1225677,1581.67790508,1523.83281453,1581.4181068,
2026-06-11 12:20:00,1781180400,1581.4181068,1707.81839183,1581.4181068,1706.39849069,
2026-06-11 12:21:00,1781180460,1706.39849069,1775.42441264,1693.06102516,1755.76461801,
2026-06-11 12:22:00,1781180520,1755.76461801,1941.54082338,1748.5708265,1932.84656598,
2026-06-11 12:23:00,1781180580,1932.84656598,1969.74595232,1867.7402905,1876.74048305,
2026-06-11 12:24:00,1781180640,1876.74048305,1956.4508837,1824.93552285,1934.03615914,
2026-06-11 12:25:00,1781180700,1934.03615914,1934.32951913,1883.29439878,1913.83558265,
2026-06-11 12:26:00,1781180760,1913.83558265,1918.27289455,1861.10654639,1862.41431599,
2026-06-11 12:27:00,1781180820,1862.41431599,1944.78680328,1859.48729173,1911.02894225,
2026-06-11 12:28:00,1781180880,1911.02894225,1980.56903171,1885.19347135,1967.87936796,
2026-06-11 12:29:00,1781180940,1967.87936796,1974.75748181,1935.26991797,1969.66490051,
2026-06-11 12:30:00,1781181000,1969.66490051,2128.36085579,1867.28829504,2010.79840432,
2026-06-11 12:31:00,1781181060,2010.79840432,2057.67457948,1944.58166346,1995.92379593,
2026-06-11 12:32:00,1781181120,1995.92379593,2057.42737961,1985.87009693,2005.39809499,
2026-06-11 12:33:00,1781181180,2005.39809499,2068.63797454,1981.9096215,2040.82612399,
2026-06-11 12:34:00,1781181240,2040.82612399,2069.53392948,1878.70501719,1906.44346707,
2026-06-11 12:35:00,1781181300,1906.44346707,1922.26701456,1855.80670828,1904.3690834,
2026-06-11 12:36:00,1781181360,1904.3690834,1904.3690834,1831.52344034,1856.255292,
2026-06-11 12:37:00,1781181420,1856.255292,1905.48350329,1840.87513261,1903.41336579,
2026-06-11 12:38:00,1781181480,1903.41336579,1903.41336579,1793.33520786,1857.38456868,
2026-06-11 12:39:00,1781181540,1857.38456868,1870.82492189,1800.1143789,1864.86995591,
2026-06-11 12:40:00,1781181600,1864.86995591,1885.47760903,1843.11916546,1854.87262901,
2026-06-11 12:41:00,1781181660,1854.87262901,1875.49743641,1798.57130389,1808.69191178,
2026-06-11 12:42:00,1781181720,1808.69191178,1836.68490369,1794.64129064,1802.92733234,
2026-06-11 12:43:00,1781181780,1802.92733234,1865.09796603,1793.62447393,1865.09796603,
2026-06-11 12:44:00,1781181840,1865.09796603,1887.90034207,1719.90481723,1743.01870245,
2026-06-11 12:45:00,1781181900,1743.01870245,1799.23706971,1729.02989569,1738.5344444,
2026-06-11 12:46:00,1781181960,1738.5344444,1753.73539506,1701.65810847,1704.67494026,
2026-06-11 12:47:00,1781182020,1704.67494026,1763.86892142,1677.29936206,1748.0787434,
2026-06-11 12:48:00,1781182080,1748.0787434,1778.16713219,1728.78286637,1776.08101137,
2026-06-11 12:49:00,1781182140,1776.08101137,1792.20706473,1701.66257155,1701.66257155,
2026-06-11 12:50:00,1781182200,1701.66257155,1776.637874,1692.83254582,1761.22321169,
2026-06-11 12:51:00,1781182260,1761.22321169,1763.70039024,1676.60596072,1678.0489687,
2026-06-11 12:52:00,1781182320,1678.0489687,1678.0489687,1632.13775331,1665.73430764,
2026-06-11 12:53:00,1781182380,1665.73430764,1724.57671625,1639.47788557,1712.6913665,
2026-06-11 12:54:00,1781182440,1712.6913665,1724.93423778,1697.99630626,1709.72668738,
2026-06-11 12:55:00,1781182500,1709.72668738,1713.77485386,1629.03414434,1642.28994453,
2026-06-11 12:56:00,1781182560,1642.28994453,1666.77453217,1634.727328,1656.24760617,
2026-06-11 12:57:00,1781182620,1656.24760617,1682.74543219,1635.26856452,1672.88030435,
2026-06-11 12:58:00,1781182680,1672.88030435,1692.7726458,1627.16217695,1638.02810891,
2026-06-11 12:59:00,1781182740,1638.02810891,1661.06711197,1630.25707517,1658.51179588,
2026-06-11 13:00:00,1781182800,1658.51179588,1720.86858907,1655.39219966,1715.01561006,
2026-06-11 13:01:00,1781182860,1715.01561006,1725.28149751,1683.14698506,1724.8372878,
2026-06-11 13:02:00,1781182920,1724.8372878,1756.10101027,1711.07128015,1733.18914356,
2026-06-11 13:03:00,1781182980,1733.18914356,1757.84251272,1729.93367979,1736.62989548,
2026-06-11 13:04:00,1781183040,1736.62989548,1744.41497941,1686.86077332,1714.84069266,
2026-06-11 13:05:00,1781183100,1714.84069266,1763.38993777,1714.56912151,1739.31003437,
2026-06-11 13:06:00,1781183160,1739.31003437,1761.05057644,1717.69039527,1733.3630765,
2026-06-11 13:07:00,1781183220,1733.3630765,1751.08003826,1718.01635968,1736.81086377,
2026-06-11 13:08:00,1781183280,1736.81086377,1750.73432598,1728.91611301,1737.93555906,
2026-06-11 13:09:00,1781183340,1737.93555906,1765.14094922,1737.93555906,1758.54791619,
2026-06-11 13:10:00,1781183400,1758.54791619,1758.69000011,1736.34870704,1740.43448358,
2026-06-11 13:11:00,1781183460,1740.43448358,1796.42193102,1717.61077996,1779.00353964,
2026-06-11 13:12:00,1781183520,1779.00353964,1779.00353964,1735.39464453,1750.67170773,
2026-06-11 13:13:00,1781183580,1750.67170773,1759.64644135,1730.26574008,1754.61123088,
2026-06-11 13:14:00,1781183640,1754.61123088,1756.33493402,1728.49560692,1747.47745435,
2026-06-11 13:15:00,1781183700,1747.47745435,1751.44848706,1725.919649,1730.4785365,
2026-06-11 13:16:00,1781183760,1730.4785365,1730.4785365,1696.44712394,1698.5868959,
2026-06-11 13:17:00,1781183820,1698.5868959,1720.56765583,1696.14148304,1714.7849554,
2026-06-11 13:18:00,1781183880,1714.7849554,1718.65332141,1681.37958203,1681.37958203,
2026-06-11 13:19:00,1781183940,1681.37958203,1689.10803197,1657.25424796,1660.28899044,
2026-06-11 13:20:00,1781184000,1660.28899044,1660.28899044,1619.26384866,1651.37547317,
2026-06-11 13:21:00,1781184060,1651.37547317,1661.88268735,1644.1954299,1652.01418271,
2026-06-11 13:22:00,1781184120,1652.01418271,1738.23681721,1652.01418271,1729.95897134,
2026-06-11 13:23:00,1781184180,1729.95897134,1746.65783467,1715.97417903,1745.71074269,
2026-06-11 13:24:00,1781184240,1745.71074269,1819.55575189,1737.01068459,1813.02854872,
2026-06-11 13:25:00,1781184300,1813.02854872,1830.33557676,1796.77164882,1799.95318267,
2026-06-11 13:26:00,1781184360,1799.95318267,1823.5839773,1797.19548845,1802.4742492,
2026-06-11 13:27:00,1781184420,1802.4742492,1826.22506753,1797.63341683,1808.79396997,
2026-06-11 13:28:00,1781184480,1808.79396997,1825.94887971,1793.65799874,1793.84000534,
2026-06-11 13:29:00,1781184540,1793.84000534,1847.26181749,1793.47127129,1828.98429658,
2026-06-11 13:30:00,1781184600,1828.98429658,1873.97185143,1828.70912059,1835.00467553,
2026-06-11 13:31:00,1781184660,1835.00467553,1931.57463917,1829.6710802,1908.72120937,
2026-06-11 13:32:00,1781184720,1908.72120937,1963.20347933,1899.1531916,1916.78328853,
2026-06-11 13:33:00,1781184780,1916.78328853,1917.15603413,1833.48256043,1878.06342393,
2026-06-11 13:34:00,1781184840,1878.06342393,1928.38302217,1858.13491969,1880.1707336,
