datetime,time,open,high,low,close,volume
2026-06-03 23:25:00,1780529100,5403.90000075,6052.77911945,5394.5000008,6044.88871629,
2026-06-03 23:26:00,1780529160,6044.88871629,6051.35747173,5965.65405108,6014.24256569,
2026-06-03 23:27:00,1780529220,6014.24256569,6014.24256569,5952.70967939,5966.66709307,
2026-06-03 23:28:00,1780529280,5966.66709307,6026.10640645,5966.66709307,6023.32816902,
2026-06-03 23:29:00,1780529340,6023.32816902,6043.50115784,6008.31472271,6032.19582311,
2026-06-03 23:30:00,1780529400,6032.19582311,6130.03770907,6016.20077875,6123.8468832,
2026-06-03 23:31:00,1780529460,6123.8468832,6140.44529575,6055.36077157,6118.98275447,
2026-06-03 23:32:00,1780529520,6118.98275447,6133.85272827,6099.77506693,6107.56046455,
2026-06-03 23:33:00,1780529580,6107.56046455,6112.62764582,5989.51427586,5997.64816645,
2026-06-03 23:34:00,1780529640,5997.64816645,6065.94061259,5981.54676806,6050.45654782,
2026-06-03 23:35:00,1780529700,6050.45654782,6086.10090795,6020.332573,6035.11600248,
2026-06-03 23:36:00,1780529760,6035.11600248,6048.72500141,5925.96669124,5929.70574965,
2026-06-03 23:37:00,1780529820,5929.70574965,5971.08460494,5893.59032441,5907.02218683,
2026-06-03 23:38:00,1780529880,5907.02218683,5914.20720885,5846.13219147,5857.66604537,
2026-06-03 23:39:00,1780529940,5857.66604537,5873.25550337,5837.45135632,5859.84172841,
2026-06-03 23:40:00,1780530000,5859.84172841,5927.14344279,5858.92421812,5868.73485691,
2026-06-03 23:41:00,1780530060,5868.73485691,5900.25169885,5840.40226858,5891.45640527,
2026-06-03 23:42:00,1780530120,5891.45640527,5891.70718471,5807.91138227,5857.34911404,
2026-06-03 23:43:00,1780530180,5857.34911404,5875.18070992,5819.64880483,5850.77534183,
2026-06-03 23:44:00,1780530240,5850.77534183,5853.77672242,5807.8451259,5813.73395436,
2026-06-03 23:45:00,1780530300,5813.73395436,5856.87455969,5813.73293892,5855.05905252,
2026-06-03 23:46:00,1780530360,5855.05905252,5856.14375827,5820.10890853,5837.0124123,
2026-06-03 23:47:00,1780530420,5837.0124123,5889.97544605,5831.1415639,5864.94881956,
2026-06-03 23:48:00,1780530480,5864.94881956,5885.69950282,5771.42281194,5781.89078928,
2026-06-03 23:49:00,1780530540,5781.89078928,5882.40566908,5781.89078928,5843.99969898,
2026-06-03 23:50:00,1780530600,5843.99969898,5867.44811652,5802.5984615,5825.78918103,
2026-06-03 23:51:00,1780530660,5825.78918103,5825.78918103,5752.68195532,5755.06125657,
2026-06-03 23:52:00,1780530720,5755.06125657,5780.84374521,5740.72776889,5740.72776889,
2026-06-03 23:53:00,1780530780,5740.72776889,5786.24239736,5726.62595411,5743.93708431,
2026-06-03 23:54:00,1780530840,5743.93708431,5744.18508024,5676.56872884,5679.97412561,
2026-06-03 23:55:00,1780530900,5679.97412561,5713.41065862,5668.21327087,5708.09077313,
2026-06-03 23:56:00,1780530960,5708.09077313,5745.44076134,5683.3590083,5704.98464533,
2026-06-03 23:57:00,1780531020,5704.98464533,5733.48484451,5673.50184605,5675.71980201,
2026-06-03 23:58:00,1780531080,5675.71980201,5697.63618146,5672.48697979,5677.81179878,
2026-06-03 23:59:00,1780531140,5677.81179878,5713.69130697,5675.93875866,5708.87790921,
2026-06-04 00:00:00,1780531200,5708.87790921,5937.81207092,5698.66535415,5880.58825058,
2026-06-04 00:01:00,1780531260,5880.58825058,5895.24186924,5816.4178054,5885.72684306,
2026-06-04 00:02:00,1780531320,5885.72684306,5954.58226078,5885.72684306,5918.77855372,
2026-06-04 00:03:00,1780531380,5918.77855372,5940.61926336,5850.04283595,5850.04283595,
2026-06-04 00:04:00,1780531440,5850.04283595,5912.03769193,5838.6250886,5891.3062509,
2026-06-04 00:05:00,1780531500,5891.3062509,5934.85751033,5831.15597283,5846.78105625,
2026-06-04 00:06:00,1780531560,5846.78105625,5846.78105625,5730.84658753,5787.35752375,
2026-06-04 00:07:00,1780531620,5787.35752375,5861.38117655,5779.15536002,5787.63411989,
2026-06-04 00:08:00,1780531680,5787.63411989,5863.43623106,5762.11816428,5839.59139325,
2026-06-04 00:09:00,1780531740,5839.59139325,5902.52028316,5827.68530658,5869.80848005,
2026-06-04 00:10:00,1780531800,5869.80848005,5880.60991942,5806.83258449,5878.60117442,
2026-06-04 00:11:00,1780531860,5878.60117442,5913.51652737,5843.341853,5913.51652737,
