datetime,time,open,high,low,close,volume
2026-06-09 15:00:00,1781017200,1777.77734708,1799.89296883,1754.67679111,1772.50799572,
2026-06-09 15:01:00,1781017260,1772.50799572,1775.66880661,1736.52038175,1741.41334354,
2026-06-09 15:02:00,1781017320,1741.41334354,1744.43275094,1696.91285632,1731.29008608,
2026-06-09 15:03:00,1781017380,1731.29008608,1812.80575083,1727.51496359,1772.35606076,
2026-06-09 15:04:00,1781017440,1772.35606076,1789.09873224,1745.31904672,1762.7873517,
2026-06-09 15:05:00,1781017500,1762.7873517,1780.53872634,1730.49927353,1753.2228568,
2026-06-09 15:06:00,1781017560,1753.2228568,1819.78487649,1748.23301824,1798.00393865,
2026-06-09 15:07:00,1781017620,1798.00393865,1840.78317827,1770.27026998,1837.86537278,
2026-06-09 15:08:00,1781017680,1837.86537278,1868.45361894,1837.40209148,1862.39604749,
2026-06-09 15:09:00,1781017740,1862.39604749,1930.74455128,1861.6390211,1928.0888569,
2026-06-09 15:10:00,1781017800,1928.0888569,1929.58217162,1878.01697042,1903.48354663,
2026-06-09 15:11:00,1781017860,1903.48354663,1918.64209292,1871.4130109,1876.66110126,
2026-06-09 15:12:00,1781017920,1876.66110126,1880.2115372,1817.60050044,1831.50431469,
2026-06-09 15:13:00,1781017980,1831.50431469,1918.07274594,1830.76093673,1910.48553226,
2026-06-09 15:14:00,1781018040,1910.48553226,1938.29815671,1892.82038165,1897.86919486,
2026-06-09 15:15:00,1781018100,1897.86919486,1935.47090005,1883.14498635,1902.2952115,
2026-06-09 15:16:00,1781018160,1902.2952115,1915.89886041,1874.7002988,1875.17022656,
2026-06-09 15:17:00,1781018220,1875.17022656,1902.38923003,1845.94030569,1853.62695901,
2026-06-09 15:18:00,1781018280,1853.62695901,1895.15162207,1845.43269987,1846.13623658,
2026-06-09 15:19:00,1781018340,1846.13623658,1872.16993686,1832.63257572,1839.11063413,
2026-06-09 15:20:00,1781018400,1839.11063413,1892.05992353,1834.6513546,1873.20394805,
2026-06-09 15:21:00,1781018460,1873.20394805,1874.08096018,1841.80267862,1863.44824432,
2026-06-09 15:22:00,1781018520,1863.44824432,1864.45319239,1767.69636485,1767.76152077,
2026-06-09 15:23:00,1781018580,1767.76152077,1786.20167438,1719.44351953,1725.99525298,
2026-06-09 15:24:00,1781018640,1725.99525298,1779.02969858,1725.99305109,1749.37562649,
2026-06-09 15:25:00,1781018700,1749.37562649,1785.38530118,1740.79451956,1759.64292895,
2026-06-09 15:26:00,1781018760,1759.64292895,1777.23965012,1747.15477931,1753.27328934,
2026-06-09 15:27:00,1781018820,1753.27328934,1771.57037758,1693.99638442,1740.50269935,
2026-06-09 15:28:00,1781018880,1740.50269935,1740.9563268,1694.70082468,1702.05993946,
2026-06-09 15:29:00,1781018940,1702.05993946,1710.00220534,1660.03615877,1670.84893373,
2026-06-09 15:30:00,1781019000,1670.84893373,1739.10319284,1660.21783039,1722.61466952,
2026-06-09 15:31:00,1781019060,1722.61466952,1728.73871052,1651.81785861,1665.4441933,
2026-06-09 15:32:00,1781019120,1665.4441933,1710.53723199,1618.06763872,1622.11227802,
2026-06-09 15:33:00,1781019180,1622.11227802,1663.38860035,1607.05485528,1644.97360354,
2026-06-09 15:34:00,1781019240,1644.97360354,1708.43340854,1644.97360354,1699.22319985,
2026-06-09 15:35:00,1781019300,1699.22319985,1731.78154885,1665.82538091,1730.08421109,
2026-06-09 15:36:00,1781019360,1730.08421109,1730.14882404,1645.29629043,1675.89056306,
2026-06-09 15:37:00,1781019420,1675.89056306,1687.12280393,1645.65169724,1650.60649059,
2026-06-09 15:38:00,1781019480,1650.60649059,1653.62397391,1605.87930014,1622.63881859,
2026-06-09 15:39:00,1781019540,1622.63881859,1699.44921982,1618.64758391,1677.67464824,
2026-06-09 15:40:00,1781019600,1677.67464824,1734.57897473,1660.26156683,1660.60908874,
2026-06-09 15:41:00,1781019660,1660.60908874,1699.86539571,1659.66036791,1693.58440629,
2026-06-09 15:42:00,1781019720,1693.58440629,1740.50585004,1688.22679105,1738.54260633,
2026-06-09 15:43:00,1781019780,1738.54260633,1738.54260633,1694.12706699,1706.69387146,
2026-06-09 15:44:00,1781019840,1706.69387146,1709.00629363,1665.40620685,1678.41291603,
2026-06-09 15:45:00,1781019900,1678.41291603,1711.32532893,1628.85616324,1643.43494867,
