datetime,time,open,high,low,close,volume
2026-06-09 12:55:00,1781009700,1651.53727046,1661.12202252,1648.02323438,1655.57659988,
2026-06-09 12:56:00,1781009760,1655.57659988,1665.60617734,1636.94779152,1660.76185133,
2026-06-09 12:57:00,1781009820,1660.76185133,1680.42274056,1654.10375741,1673.42591299,
2026-06-09 12:58:00,1781009880,1673.42591299,1674.5214241,1654.96909207,1658.1745682,
2026-06-09 12:59:00,1781009940,1658.1745682,1733.64762777,1658.17250862,1715.86441509,
2026-06-09 13:00:00,1781010000,1715.86441509,1780.95418253,1711.8090657,1715.38600048,
2026-06-09 13:01:00,1781010060,1715.38600048,1758.84684317,1691.75954185,1703.65460941,
2026-06-09 13:02:00,1781010120,1703.65460941,1738.00817029,1696.3712022,1710.15712017,
2026-06-09 13:03:00,1781010180,1710.15712017,1711.94270873,1677.89780262,1709.60272533,
2026-06-09 13:04:00,1781010240,1709.60272533,1710.05803124,1676.41870989,1678.91518649,
2026-06-09 13:05:00,1781010300,1678.91518649,1746.18304894,1678.46026433,1745.29661723,
2026-06-09 13:06:00,1781010360,1745.29661723,1749.26246896,1726.61877365,1743.25588594,
2026-06-09 13:07:00,1781010420,1743.25588594,1743.69476778,1705.16560705,1722.37814163,
2026-06-09 13:08:00,1781010480,1722.37814163,1743.34847773,1714.01902769,1737.11191655,
2026-06-09 13:09:00,1781010540,1737.11191655,1739.2837949,1713.06890409,1735.55042669,
2026-06-09 13:10:00,1781010600,1735.55042669,1737.57165229,1723.56502211,1731.73135681,
2026-06-09 13:11:00,1781010660,1731.73135681,1734.76388412,1713.71684048,1716.84423951,
2026-06-09 13:12:00,1781010720,1716.84423951,1718.28240956,1699.93210627,1704.95832707,
2026-06-09 13:13:00,1781010780,1704.95832707,1707.88331002,1655.01762883,1658.52485217,
2026-06-09 13:14:00,1781010840,1658.52485217,1658.58717353,1643.09775247,1651.65683851,
2026-06-09 13:15:00,1781010900,1651.65683851,1661.43205701,1625.96816004,1630.75682809,
2026-06-09 13:16:00,1781010960,1630.75682809,1645.94651165,1630.75476899,1636.24654323,
2026-06-09 13:17:00,1781011020,1636.24654323,1646.35851664,1614.54172001,1615.55611902,
2026-06-09 13:18:00,1781011080,1615.55611902,1615.74015186,1583.13625928,1583.76952347,
2026-06-09 13:19:00,1781011140,1583.76952347,1584.85421401,1500.01881194,1534.71383349,
2026-06-09 13:20:00,1781011200,1534.71383349,1574.27028313,1525.65375535,1544.15745582,
2026-06-09 13:21:00,1781011260,1544.15745582,1551.38800267,1517.62167338,1519.45161237,
2026-06-09 13:22:00,1781011320,1519.45161237,1525.032172,1493.64914231,1507.86266376,
2026-06-09 13:23:00,1781011380,1507.86266376,1507.86266376,1473.90684853,1488.0097033,
2026-06-09 13:24:00,1781011440,1488.0097033,1510.72366893,1488.0097033,1496.32605701,
2026-06-09 13:25:00,1781011500,1496.32605701,1499.3628298,1468.58216545,1475.67063654,
