datetime,time,open,high,low,close,volume
2026-06-02 13:59:00,1780408740,3630.02183961,3671.68264264,3618.45445429,3647.73819581,
2026-06-02 14:00:00,1780408800,3647.73819581,3671.66749356,3592.21219157,3610.57162573,
2026-06-02 14:01:00,1780408860,3610.57162573,3610.57162573,3558.58330085,3569.50159248,
2026-06-02 14:02:00,1780408920,3569.50159248,3618.64710971,3556.78583304,3569.99618188,
2026-06-02 14:03:00,1780408980,3569.99618188,3576.57184046,3525.90398973,3554.8157753,
2026-06-02 14:04:00,1780409040,3554.8157753,3554.8157753,3509.68648187,3522.9355464,
2026-06-02 14:05:00,1780409100,3522.9355464,3559.34173365,3510.45567717,3556.81029757,
2026-06-02 14:06:00,1780409160,3556.81029757,3604.51372457,3547.74982539,3585.94383773,
2026-06-02 14:07:00,1780409220,3585.94383773,3589.57192775,3526.54005372,3527.25853915,
2026-06-02 14:08:00,1780409280,3527.25853915,3527.25853915,3454.39712122,3454.39712122,
2026-06-02 14:09:00,1780409340,3454.39712122,3458.32988569,3389.33382037,3389.33382037,
2026-06-02 14:10:00,1780409400,3389.33382037,3418.59719501,3305.76904873,3359.08886433,
2026-06-02 14:11:00,1780409460,3359.08886433,3495.52875985,3335.26337068,3433.16845441,
2026-06-02 14:12:00,1780409520,3433.16845441,3577.51854085,3419.98800102,3577.51854085,
2026-06-02 14:13:00,1780409580,3577.51854085,3589.1314757,3532.98407875,3544.10281233,
2026-06-02 14:14:00,1780409640,3544.10281233,3559.92756699,3514.60131866,3516.24103725,
2026-06-02 14:15:00,1780409700,3516.24103725,3516.95207737,3470.70787457,3474.10897197,
2026-06-02 14:16:00,1780409760,3474.10897197,3494.56931531,3426.53595697,3474.12669051,
2026-06-02 14:17:00,1780409820,3474.12669051,3474.40928887,3417.91434136,3446.26773282,
2026-06-02 14:18:00,1780409880,3446.26773282,3446.62074643,3332.63016731,3351.94720331,
2026-06-02 14:19:00,1780409940,3351.94720331,3393.81976901,3322.60445426,3332.71587726,
2026-06-02 14:20:00,1780410000,3332.71587726,3379.08182196,3299.72516291,3316.18250273,
